n,scheme,trial,latency_us
128,lattice_only,409,41
128,hybrid,410,70
128,hash_only,410,1
128,lattice_only,410,42
128,hybrid,411,46
128,hash_only,411,1
128,lattice_only,411,42
128,hybrid,412,45
128,hash_only,412,1
128,lattice_only,412,43
128,hybrid,413,46
128,hash_only,413,1
128,lattice_only,413,43
128,hybrid,414,45
128,hash_only,414,1
128,lattice_only,414,41
128,hybrid,415,46
128,hash_only,415,1
128,lattice_only,415,41
128,hybrid,416,45
128,hash_only,416,1
128,lattice_only,416,43
128,hybrid,417,44
128,hash_only,417,1
128,lattice_only,417,41
128,hybrid,418,44
128,hash_only,418,1
128,lattice_only,418,67
128,hybrid,419,46
128,hash_only,419,1
128,lattice_only,419,42
128,hybrid,420,47
128,hash_only,420,1
128,lattice_only,420,43
128,hybrid,421,45
128,hash_only,421,1
128,lattice_only,421,41
128,hybrid,422,45
128,hash_only,422,1
128,lattice_only,422,43
128,hybrid,423,46
128,hash_only,423,1
128,lattice_only,423,41
128,hybrid,424,45
128,hash_only,424,1
128,lattice_only,424,43
128,hybrid,425,50
128,hash_only,425,1
128,lattice_only,425,42
128,hybrid,426,46
128,hash_only,426,1
128,lattice_only,426,41
128,hybrid,427,68
128,hash_only,427,1
128,lattice_only,427,44
128,hybrid,428,47
128,hash_only,428,1
128,lattice_only,428,42
128,hybrid,429,45
128,hash_only,429,1
128,lattice_only,429,42
128,hybrid,430,45
128,hash_only,430,1
128,lattice_only,430,58
128,hybrid,431,45
128,hash_only,431,1
128,lattice_only,431,41
128,hybrid,432,46
128,hash_only,432,1
128,lattice_only,432,41
128,hybrid,433,44
128,hash_only,433,1
128,lattice_only,433,82
128,hybrid,434,46
128,hash_only,434,1
128,lattice_only,434,43
128,hybrid,435,71
128,hash_only,435,1
128,lattice_only,435,42
128,hybrid,436,45
128,hash_only,436,1
128,lattice_only,436,43
128,hybrid,437,46
128,hash_only,437,1
128,lattice_only,437,43
128,hybrid,438,46
128,hash_only,438,1
128,lattice_only,438,41
128,hybrid,439,46
128,hash_only,439,1
128,lattice_only,439,41
128,hybrid,440,45
128,hash_only,440,1
128,lattice_only,440,43
128,hybrid,441,46
128,hash_only,441,1
128,lattice_only,441,48
128,hybrid,442,44
128,hash_only,442,1
128,lattice_only,442,49
128,hybrid,443,69
128,hash_only,443,1
128,lattice_only,443,60
128,hybrid,444,52
128,hash_only,444,1
128,lattice_only,444,42
128,hybrid,445,46
128,hash_only,445,1
128,lattice_only,445,43
128,hybrid,446,46
128,hash_only,446,1
128,lattice_only,446,43
128,hybrid,447,44
128,hash_only,447,1
128,lattice_only,447,42
128,hybrid,448,46
128,hash_only,448,1
128,lattice_only,448,43
128,hybrid,449,46
128,hash_only,449,1
128,lattice_only,449,47
128,hybrid,450,46
128,hash_only,450,1
128,lattice_only,450,41
128,hybrid,451,45
128,hash_only,451,1
128,lattice_only,451,43
128,hybrid,452,45
128,hash_only,452,1
128,lattice_only,452,42
128,hybrid,453,46
128,hash_only,453,1
128,lattice_only,453,42
128,hybrid,454,44
128,hash_only,454,1
128,lattice_only,454,43
128,hybrid,455,45
128,hash_only,455,1
128,lattice_only,455,41
128,hybrid,456,45
128,hash_only,456,1
128,lattice_only,456,43
128,hybrid,457,46
128,hash_only,457,1
128,lattice_only,457,41
128,hybrid,458,50
128,hash_only,458,1
128,lattice_only,458,43
128,hybrid,459,45
128,hash_only,459,1
128,lattice_only,459,66
128,hybrid,460,47
128,hash_only,460,1
128,lattice_only,460,42
128,hybrid,461,45
128,hash_only,461,1
128,lattice_only,461,42
128,hybrid,462,45
128,hash_only,462,1
128,lattice_only,462,43
128,hybrid,463,44
128,hash_only,463,1
128,lattice_only,463,41
128,hybrid,464,46
128,hash_only,464,1
128,lattice_only,464,43
128,hybrid,465,44
128,hash_only,465,1
128,lattice_only,465,42
128,hybrid,466,46
128,hash_only,466,1
128,lattice_only,466,43
128,hybrid,467,45
128,hash_only,467,1
128,lattice_only,467,66
128,hybrid,468,45
128,hash_only,468,1
128,lattice_only,468,43
128,hybrid,469,45
128,hash_only,469,1
128,lattice_only,469,43
128,hybrid,470,45
128,hash_only,470,1
128,lattice_only,470,43
128,hybrid,471,45
128,hash_only,471,1
128,lattice_only,471,42
128,hybrid,472,46
128,hash_only,472,1
128,lattice_only,472,42
128,hybrid,473,44
128,hash_only,473,1
128,lattice_only,473,41
128,hybrid,474,51
128,hash_only,474,1
128,lattice_only,474,42
128,hybrid,475,44
128,hash_only,475,1
128,lattice_only,475,42
128,hybrid,476,46
128,hash_only,476,1
128,lattice_only,476,42
128,hybrid,477,46
128,hash_only,477,1
128,lattice_only,477,42
128,hybrid,478,45
128,hash_only,478,1
128,lattice_only,478,43
128,hybrid,479,45
128,hash_only,479,1
128,lattice_only,479,41
128,hybrid,480,46
128,hash_only,480,1
128,lattice_only,480,47
128,hybrid,481,46
128,hash_only,481,1
128,lattice_only,481,41
128,hybrid,482,45
128,hash_only,482,1
128,lattice_only,482,48
128,hybrid,483,45
128,hash_only,483,1
128,lattice_only,483,41
128,hybrid,484,68
128,hash_only,484,1
128,lattice_only,484,42
128,hybrid,485,45
128,hash_only,485,1
128,lattice_only,485,46
128,hybrid,486,46
128,hash_only,486,1
128,lattice_only,486,42
128,hybrid,487,46
128,hash_only,487,1
128,lattice_only,487,42
128,hybrid,488,45
128,hash_only,488,1
128,lattice_only,488,43
128,hybrid,489,45
128,hash_only,489,1
128,lattice_only,489,41
128,hybrid,490,46
128,hash_only,490,1
128,lattice_only,490,48
128,hybrid,491,45
128,hash_only,491,1
128,lattice_only,491,41
128,hybrid,492,44
128,hash_only,492,1
128,lattice_only,492,66
128,hybrid,493,46
128,hash_only,493,1
128,lattice_only,493,43
128,hybrid,494,45
128,hash_only,494,1
128,lattice_only,494,42
128,hybrid,495,45
128,hash_only,495,1
128,lattice_only,495,42
128,hybrid,496,45
128,hash_only,496,1
128,lattice_only,496,43
128,hybrid,497,44
128,hash_only,497,1
128,lattice_only,497,41
128,hybrid,498,46
128,hash_only,498,1
128,lattice_only,498,41
128,hybrid,499,87
128,hash_only,499,1
128,lattice_only,499,44
128,hybrid,500,47
128,hash_only,500,1
128,lattice_only,500,66
128,hybrid,501,45
128,hash_only,501,1
128,lattice_only,501,41
128,hybrid,502,46
128,hash_only,502,2
128,lattice_only,502,42
128,hybrid,503,46
128,hash_only,503,1
128,lattice_only,503,43
128,hybrid,504,46
128,hash_only,504,1
128,lattice_only,504,43
128,hybrid,505,45
128,hash_only,505,1
128,lattice_only,505,41
128,hybrid,506,44
128,hash_only,506,1
128,lattice_only,506,43
128,hybrid,507,51
128,hash_only,507,1
128,lattice_only,507,40
128,hybrid,508,44
128,hash_only,508,1
128,lattice_only,508,43
128,hybrid,509,69
128,hash_only,509,1
128,lattice_only,509,42
128,hybrid,510,46
128,hash_only,510,1
128,lattice_only,510,43
128,hybrid,511,45
128,hash_only,511,1
128,lattice_only,511,43
128,hybrid,512,45
128,hash_only,512,1
128,lattice_only,512,43
128,hybrid,513,45
128,hash_only,513,1
128,lattice_only,513,43
128,hybrid,514,44
128,hash_only,514,1
128,lattice_only,514,43
128,hybrid,515,45
128,hash_only,515,1
128,lattice_only,515,46
128,hybrid,516,44
128,hash_only,516,1
128,lattice_only,516,41
128,hybrid,517,67
128,hash_only,517,1
128,lattice_only,517,42
128,hybrid,518,46
128,hash_only,518,1
128,lattice_only,518,42
128,hybrid,519,45
128,hash_only,519,1
128,lattice_only,519,42
128,hybrid,520,46
128,hash_only,520,1
128,lattice_only,520,43
128,hybrid,521,44
128,hash_only,521,1
128,lattice_only,521,43
128,hybrid,522,44
128,hash_only,522,1
128,lattice_only,522,41
128,hybrid,523,44
128,hash_only,523,1
128,lattice_only,523,42
128,hybrid,524,45
128,hash_only,524,1
128,lattice_only,524,41
128,hybrid,525,44
128,hash_only,525,1
128,lattice_only,525,67
128,hybrid,526,46
128,hash_only,526,1
128,lattice_only,526,43
128,hybrid,527,45
128,hash_only,527,1
128,lattice_only,527,41
128,hybrid,528,46
128,hash_only,528,1
128,lattice_only,528,43
128,hybrid,529,45
128,hash_only,529,1
128,lattice_only,529,46
128,hybrid,530,44
128,hash_only,530,1
128,lattice_only,530,43
128,hybrid,531,44
128,hash_only,531,1
128,lattice_only,531,41
128,hybrid,532,82
128,hash_only,532,2
128,lattice_only,532,42
128,hybrid,533,45
128,hash_only,533,1
128,lattice_only,533,66
128,hybrid,534,46
128,hash_only,534,1
128,lattice_only,534,42
128,hybrid,535,44
128,hash_only,535,1
128,lattice_only,535,42
128,hybrid,536,45
128,hash_only,536,1
128,lattice_only,536,43
128,hybrid,537,45
128,hash_only,537,1
128,lattice_only,537,41
128,hybrid,538,46
128,hash_only,538,1
128,lattice_only,538,42
128,hybrid,539,45
128,hash_only,539,1
128,lattice_only,539,41
128,hybrid,540,51
128,hash_only,540,1
128,lattice_only,540,42
128,hybrid,541,45
128,hash_only,541,1
128,lattice_only,541,42
128,hybrid,542,66
128,hash_only,542,1
128,lattice_only,542,43
128,hybrid,543,46
128,hash_only,543,1
128,lattice_only,543,43
128,hybrid,544,44
128,hash_only,544,1
128,lattice_only,544,43
128,hybrid,545,45
128,hash_only,545,1
128,lattice_only,545,41
128,hybrid,546,45
128,hash_only,546,1
128,lattice_only,546,41
128,hybrid,547,46
128,hash_only,547,1
128,lattice_only,547,41
128,hybrid,548,44
128,hash_only,548,1
128,lattice_only,548,47
128,hybrid,549,44
128,hash_only,549,1
128,lattice_only,549,43
128,hybrid,550,44
128,hash_only,550,1
128,lattice_only,550,43
128,hybrid,551,45
128,hash_only,551,1
128,lattice_only,551,41
128,hybrid,552,45
128,hash_only,552,1
128,lattice_only,552,43
128,hybrid,553,46
128,hash_only,553,1
128,lattice_only,553,42
128,hybrid,554,44
128,hash_only,554,1
128,lattice_only,554,43
128,hybrid,555,44
128,hash_only,555,1
128,lattice_only,555,41
128,hybrid,556,44
128,hash_only,556,1
128,lattice_only,556,43
128,hybrid,557,66
128,hash_only,557,1
128,lattice_only,557,41
128,hybrid,558,44
128,hash_only,558,1
128,lattice_only,558,67
128,hybrid,559,46
128,hash_only,559,1
128,lattice_only,559,41
128,hybrid,560,44
128,hash_only,560,1
128,lattice_only,560,43
128,hybrid,561,45
128,hash_only,561,1
128,lattice_only,561,41
128,hybrid,562,46
128,hash_only,562,1
128,lattice_only,562,43
128,hybrid,563,46
128,hash_only,563,1
128,lattice_only,563,41
128,hybrid,564,46
128,hash_only,564,1
128,lattice_only,564,42
128,hybrid,565,51
128,hash_only,565,1
128,lattice_only,565,43
128,hybrid,566,46
128,hash_only,566,1
128,lattice_only,566,66
128,hybrid,567,46
128,hash_only,567,1
128,lattice_only,567,41
128,hybrid,568,44
128,hash_only,568,1
128,lattice_only,568,42
128,hybrid,569,43
128,hash_only,569,1
128,lattice_only,569,42
128,hybrid,570,46
128,hash_only,570,1
128,lattice_only,570,41
128,hybrid,571,44
128,hash_only,571,1
128,lattice_only,571,41
128,hybrid,572,45
128,hash_only,572,1
128,lattice_only,572,43
128,hybrid,573,49
128,hash_only,573,1
128,lattice_only,573,43
128,hybrid,574,44
128,hash_only,574,1
128,lattice_only,574,43
128,hybrid,575,70
128,hash_only,575,1
128,lattice_only,575,42
128,hybrid,576,45
128,hash_only,576,1
128,lattice_only,576,43
128,hybrid,577,46
128,hash_only,577,1
128,lattice_only,577,42
128,hybrid,578,44
128,hash_only,578,1
128,lattice_only,578,43
128,hybrid,579,45
128,hash_only,579,1
128,lattice_only,579,41
128,hybrid,580,44
128,hash_only,580,1
128,lattice_only,580,42
128,hybrid,581,45
128,hash_only,581,1
128,lattice_only,581,67
128,hybrid,582,45
128,hash_only,582,1
128,lattice_only,582,47
128,hybrid,583,72
128,hash_only,583,1
128,lattice_only,583,42
128,hybrid,584,46
128,hash_only,584,1
128,lattice_only,584,43
128,hybrid,585,45
128,hash_only,585,1
128,lattice_only,585,42
128,hybrid,586,47
128,hash_only,586,1
128,lattice_only,586,43
128,hybrid,587,44
128,hash_only,587,1
128,lattice_only,587,43
128,hybrid,588,46
128,hash_only,588,1
128,lattice_only,588,42
128,hybrid,589,44
128,hash_only,589,1
128,lattice_only,589,48
128,hybrid,590,46
128,hash_only,590,1
128,lattice_only,590,42
128,hybrid,591,46
128,hash_only,591,24
128,lattice_only,591,43
128,hybrid,592,45
128,hash_only,592,1
128,lattice_only,592,43
128,hybrid,593,45
128,hash_only,593,1
128,lattice_only,593,43
128,hybrid,594,44
128,hash_only,594,1
128,lattice_only,594,41
128,hybrid,595,61
128,hash_only,595,1
128,lattice_only,595,42
128,hybrid,596,44
128,hash_only,596,1
128,lattice_only,596,43
128,hybrid,597,45
128,hash_only,597,2
128,lattice_only,597,107
128,hybrid,598,47
128,hash_only,598,1
128,lattice_only,598,42
128,hybrid,599,68
128,hash_only,599,1
128,lattice_only,599,42
128,hybrid,600,45
128,hash_only,600,1
128,lattice_only,600,43
128,hybrid,601,50
128,hash_only,601,1
128,lattice_only,601,43
128,hybrid,602,45
128,hash_only,602,1
128,lattice_only,602,43
128,hybrid,603,46
128,hash_only,603,1
128,lattice_only,603,41
128,hybrid,604,46
128,hash_only,604,1
128,lattice_only,604,43
128,hybrid,605,45
128,hash_only,605,1
128,lattice_only,605,49
128,hybrid,606,65
128,hash_only,606,1
128,lattice_only,606,41
128,hybrid,607,68
128,hash_only,607,1
128,lattice_only,607,44
128,hybrid,608,45
128,hash_only,608,1
128,lattice_only,608,43
128,hybrid,609,45
128,hash_only,609,1
128,lattice_only,609,43
128,hybrid,610,46
128,hash_only,610,1
128,lattice_only,610,42
128,hybrid,611,44
128,hash_only,611,1
128,lattice_only,611,41
128,hybrid,612,44
128,hash_only,612,1
128,lattice_only,612,41
128,hybrid,613,44
128,hash_only,613,1
128,lattice_only,613,48
128,hybrid,614,45
128,hash_only,614,1
128,lattice_only,614,42
128,hybrid,615,44
128,hash_only,615,1
128,lattice_only,615,64
128,hybrid,616,45
128,hash_only,616,1
128,lattice_only,616,43
128,hybrid,617,44
128,hash_only,617,1
128,lattice_only,617,41
128,hybrid,618,45
128,hash_only,618,1
128,lattice_only,618,41
128,hybrid,619,44
128,hash_only,619,1
128,lattice_only,619,43
128,hybrid,620,46
128,hash_only,620,1
128,lattice_only,620,43
128,hybrid,621,44
128,hash_only,621,1
128,lattice_only,621,43
128,hybrid,622,50
128,hash_only,622,1
128,lattice_only,622,41
128,hybrid,623,44
128,hash_only,623,1
128,lattice_only,623,43
128,hybrid,624,73
128,hash_only,624,1
128,lattice_only,624,42
128,hybrid,625,46
128,hash_only,625,1
128,lattice_only,625,42
128,hybrid,626,46
128,hash_only,626,1
128,lattice_only,626,43
128,hybrid,627,45
128,hash_only,627,1
128,lattice_only,627,42
128,hybrid,628,46
128,hash_only,628,1
128,lattice_only,628,43
128,hybrid,629,44
128,hash_only,629,1
128,lattice_only,629,41
128,hybrid,630,44
128,hash_only,630,1
128,lattice_only,630,82
128,hybrid,631,46
128,hash_only,631,1
128,lattice_only,631,43
128,hybrid,632,71
128,hash_only,632,1
128,lattice_only,632,44
128,hybrid,633,46
128,hash_only,633,1
128,lattice_only,633,43
128,hybrid,634,46
128,hash_only,634,1
128,lattice_only,634,43
128,hybrid,635,45
128,hash_only,635,1
128,lattice_only,635,43
128,hybrid,636,44
128,hash_only,636,1
128,lattice_only,636,42
128,hybrid,637,46
128,hash_only,637,1
128,lattice_only,637,41
128,hybrid,638,45
128,hash_only,638,1
128,lattice_only,638,47
128,hybrid,639,44
128,hash_only,639,1
128,lattice_only,639,42
128,hybrid,640,45
128,hash_only,640,1
128,lattice_only,640,42
128,hybrid,641,45
128,hash_only,641,1
128,lattice_only,641,43
128,hybrid,642,45
128,hash_only,642,1
128,lattice_only,642,43
128,hybrid,643,46
128,hash_only,643,1
128,lattice_only,643,42
128,hybrid,644,46
128,hash_only,644,1
128,lattice_only,644,42
128,hybrid,645,45
128,hash_only,645,1
128,lattice_only,645,43
128,hybrid,646,45
128,hash_only,646,1
128,lattice_only,646,41
128,hybrid,647,51
128,hash_only,647,1
128,lattice_only,647,41
128,hybrid,648,45
128,hash_only,648,1
128,lattice_only,648,66
128,hybrid,649,46
128,hash_only,649,1
128,lattice_only,649,43
128,hybrid,650,45
128,hash_only,650,1
128,lattice_only,650,41
128,hybrid,651,46
128,hash_only,651,1
128,lattice_only,651,42
128,hybrid,652,44
128,hash_only,652,1
128,lattice_only,652,43
128,hybrid,653,45
128,hash_only,653,1
128,lattice_only,653,43
128,hybrid,654,45
128,hash_only,654,1
128,lattice_only,654,41
128,hybrid,655,45
128,hash_only,655,1
128,lattice_only,655,41
128,hybrid,656,45
128,hash_only,656,1
128,lattice_only,656,43
128,hybrid,657,68
128,hash_only,657,1
128,lattice_only,657,42
128,hybrid,658,46
128,hash_only,658,1
128,lattice_only,658,42
128,hybrid,659,44
128,hash_only,659,1
128,lattice_only,659,42
128,hybrid,660,46
128,hash_only,660,1
128,lattice_only,660,43
128,hybrid,661,45
128,hash_only,661,1
128,lattice_only,661,43
128,hybrid,662,44
128,hash_only,662,1
128,lattice_only,662,43
128,hybrid,663,45
128,hash_only,663,1
128,lattice_only,663,48
128,hybrid,664,46
128,hash_only,664,1
128,lattice_only,664,42
128,hybrid,665,71
128,hash_only,665,1
128,lattice_only,665,42
128,hybrid,666,46
128,hash_only,666,1
128,lattice_only,666,43
128,hybrid,667,47
128,hash_only,667,1
128,lattice_only,667,40
128,hybrid,668,46
128,hash_only,668,1
128,lattice_only,668,43
128,hybrid,669,44
128,hash_only,669,1
128,lattice_only,669,42
128,hybrid,670,46
128,hash_only,670,1
128,lattice_only,670,43
128,hybrid,671,45
128,hash_only,671,1
128,lattice_only,671,48
128,hybrid,672,46
128,hash_only,672,1
128,lattice_only,672,43
128,hybrid,673,45
128,hash_only,673,1
128,lattice_only,673,43
128,hybrid,674,46
128,hash_only,674,1
128,lattice_only,674,43
128,hybrid,675,45
128,hash_only,675,1
128,lattice_only,675,43
128,hybrid,676,46
128,hash_only,676,1
128,lattice_only,676,43
128,hybrid,677,44
128,hash_only,677,1
128,lattice_only,677,42
128,hybrid,678,45
128,hash_only,678,1
128,lattice_only,678,43
128,hybrid,679,44
128,hash_only,679,1
128,lattice_only,679,41
128,hybrid,680,52
128,hash_only,680,1
128,lattice_only,680,40
128,hybrid,681,44
128,hash_only,681,1
128,lattice_only,681,41
128,hybrid,682,46
128,hash_only,682,1
128,lattice_only,682,41
128,hybrid,683,45
128,hash_only,683,1
128,lattice_only,683,41
128,hybrid,684,44
128,hash_only,684,1
128,lattice_only,684,41
128,hybrid,685,46
128,hash_only,685,1
128,lattice_only,685,43
128,hybrid,686,46
128,hash_only,686,1
128,lattice_only,686,43
128,hybrid,687,44
128,hash_only,687,1
128,lattice_only,687,43
128,hybrid,688,46
128,hash_only,688,1
128,lattice_only,688,41
128,hybrid,689,45
128,hash_only,689,1
128,lattice_only,689,42
128,hybrid,690,68
128,hash_only,690,1
128,lattice_only,690,43
128,hybrid,691,45
128,hash_only,691,1
128,lattice_only,691,42
128,hybrid,692,45
128,hash_only,692,1
128,lattice_only,692,43
128,hybrid,693,44
128,hash_only,693,1
128,lattice_only,693,43
128,hybrid,694,46
128,hash_only,694,1
128,lattice_only,694,43
128,hybrid,695,44
128,hash_only,695,1
128,lattice_only,695,41
128,hybrid,696,46
128,hash_only,696,1
128,lattice_only,696,42
128,hybrid,697,79
128,hash_only,697,1
128,lattice_only,697,43
128,hybrid,698,70
128,hash_only,698,1
128,lattice_only,698,42
128,hybrid,699,46
128,hash_only,699,1
128,lattice_only,699,42
128,hybrid,700,45
128,hash_only,700,1
128,lattice_only,700,43
128,hybrid,701,44
128,hash_only,701,1
128,lattice_only,701,43
128,hybrid,702,45
128,hash_only,702,1
128,lattice_only,702,42
128,hybrid,703,46
128,hash_only,703,1
128,lattice_only,703,42
128,hybrid,704,45
128,hash_only,704,1
128,lattice_only,704,43
128,hybrid,705,44
128,hash_only,705,1
128,lattice_only,705,41
128,hybrid,706,46
128,hash_only,706,1
128,lattice_only,706,65
128,hybrid,707,46
128,hash_only,707,1
128,lattice_only,707,43
128,hybrid,708,47
128,hash_only,708,1
128,lattice_only,708,43
128,hybrid,709,46
128,hash_only,709,1
128,lattice_only,709,43
128,hybrid,710,46
128,hash_only,710,1
128,lattice_only,710,43
128,hybrid,711,43
128,hash_only,711,1
128,lattice_only,711,43
128,hybrid,712,45
128,hash_only,712,1
128,lattice_only,712,42
128,hybrid,713,49
128,hash_only,713,1
128,lattice_only,713,41
128,hybrid,714,46
128,hash_only,714,1
128,lattice_only,714,41
128,hybrid,715,67
128,hash_only,715,1
128,lattice_only,715,42
128,hybrid,716,45
128,hash_only,716,1
128,lattice_only,716,43
128,hybrid,717,45
128,hash_only,717,1
128,lattice_only,717,43
128,hybrid,718,45
128,hash_only,718,1
128,lattice_only,718,43
128,hybrid,719,45
128,hash_only,719,1
128,lattice_only,719,43
128,hybrid,720,44
128,hash_only,720,1
128,lattice_only,720,41
128,hybrid,721,44
128,hash_only,721,1
128,lattice_only,721,47
128,hybrid,722,46
128,hash_only,722,1
128,lattice_only,722,41
128,hybrid,723,45
128,hash_only,723,1
128,lattice_only,723,66
128,hybrid,724,46
128,hash_only,724,1
128,lattice_only,724,42
128,hybrid,725,45
128,hash_only,725,1
128,lattice_only,725,43
128,hybrid,726,44
128,hash_only,726,1
128,lattice_only,726,41
128,hybrid,727,43
128,hash_only,727,1
128,lattice_only,727,41
128,hybrid,728,44
128,hash_only,728,1
128,lattice_only,728,43
128,hybrid,729,45
128,hash_only,729,1
128,lattice_only,729,42
128,hybrid,730,83
128,hash_only,730,1
