n,q,sigma,scheme,trial,latency_us
512,3329,3.2,lattice_only,758,536
512,3329,3.2,hybrid,759,527
512,3329,3.2,lattice_only,759,480
512,3329,3.2,hybrid,760,526
512,3329,3.2,lattice_only,760,486
512,3329,3.2,hybrid,761,521
512,3329,3.2,lattice_only,761,488
512,3329,3.2,hybrid,762,517
512,3329,3.2,lattice_only,762,525
512,3329,3.2,hybrid,763,522
512,3329,3.2,lattice_only,763,485
512,3329,3.2,hybrid,764,520
512,3329,3.2,lattice_only,764,485
512,3329,3.2,hybrid,765,492
512,3329,3.2,lattice_only,765,511
512,3329,3.2,hybrid,766,492
512,3329,3.2,lattice_only,766,550
512,3329,3.2,hybrid,767,492
512,3329,3.2,lattice_only,767,514
512,3329,3.2,hybrid,768,492
512,3329,3.2,lattice_only,768,511
512,3329,3.2,hybrid,769,492
512,3329,3.2,lattice_only,769,540
512,3329,3.2,hybrid,770,540
512,3329,3.2,lattice_only,770,512
512,3329,3.2,hybrid,771,498
512,3329,3.2,lattice_only,771,505
512,3329,3.2,hybrid,772,499
512,3329,3.2,lattice_only,772,507
512,3329,3.2,hybrid,773,525
512,3329,3.2,lattice_only,773,480
512,3329,3.2,hybrid,774,565
512,3329,3.2,lattice_only,774,480
512,3329,3.2,hybrid,775,526
512,3329,3.2,lattice_only,775,480
512,3329,3.2,hybrid,776,525
512,3329,3.2,lattice_only,776,479
512,3329,3.2,hybrid,777,525
512,3329,3.2,lattice_only,777,539
512,3329,3.2,hybrid,778,521
512,3329,3.2,lattice_only,778,487
512,3329,3.2,hybrid,779,520
512,3329,3.2,lattice_only,779,486
512,3329,3.2,hybrid,780,523
512,3329,3.2,lattice_only,780,485
512,3329,3.2,hybrid,781,520
512,3329,3.2,lattice_only,781,575
512,3329,3.2,hybrid,782,495
512,3329,3.2,lattice_only,782,515
512,3329,3.2,hybrid,783,493
512,3329,3.2,lattice_only,783,514
512,3329,3.2,hybrid,784,493
512,3329,3.2,lattice_only,784,519
512,3329,3.2,hybrid,785,539
512,3329,3.2,lattice_only,785,511
512,3329,3.2,hybrid,786,499
512,3329,3.2,lattice_only,786,510
512,3329,3.2,hybrid,787,498
512,3329,3.2,lattice_only,787,507
512,3329,3.2,hybrid,788,498
512,3329,3.2,lattice_only,788,509
512,3329,3.2,hybrid,789,570
512,3329,3.2,lattice_only,789,481
512,3329,3.2,hybrid,790,525
512,3329,3.2,lattice_only,790,480
512,3329,3.2,hybrid,791,527
512,3329,3.2,lattice_only,791,479
512,3329,3.2,hybrid,792,525
512,3329,3.2,lattice_only,792,523
512,3329,3.2,hybrid,793,524
512,3329,3.2,lattice_only,793,486
512,3329,3.2,hybrid,794,518
512,3329,3.2,lattice_only,794,486
512,3329,3.2,hybrid,795,517
512,3329,3.2,lattice_only,795,485
512,3329,3.2,hybrid,796,520
512,3329,3.2,lattice_only,796,553
512,3329,3.2,hybrid,797,494
512,3329,3.2,lattice_only,797,513
512,3329,3.2,hybrid,798,492
512,3329,3.2,lattice_only,798,517
512,3329,3.2,hybrid,799,493
512,3329,3.2,lattice_only,799,510
512,3329,3.2,hybrid,800,537
512,3329,3.2,lattice_only,800,511
512,3329,3.2,hybrid,801,498
512,3329,3.2,lattice_only,801,506
512,3329,3.2,hybrid,802,498
512,3329,3.2,lattice_only,802,506
512,3329,3.2,hybrid,803,498
512,3329,3.2,lattice_only,803,507
512,3329,3.2,hybrid,804,536
512,3329,3.2,lattice_only,804,510
512,3329,3.2,hybrid,805,523
512,3329,3.2,lattice_only,805,480
512,3329,3.2,hybrid,806,524
512,3329,3.2,lattice_only,806,480
512,3329,3.2,hybrid,807,526
512,3329,3.2,lattice_only,807,518
512,3329,3.2,hybrid,808,534
512,3329,3.2,lattice_only,808,480
512,3329,3.2,hybrid,809,516
512,3329,3.2,lattice_only,809,486
512,3329,3.2,hybrid,810,520
512,3329,3.2,lattice_only,810,485
512,3329,3.2,hybrid,811,519
512,3329,3.2,lattice_only,811,522
512,3329,3.2,hybrid,812,520
512,3329,3.2,lattice_only,812,485
512,3329,3.2,hybrid,813,519
512,3329,3.2,lattice_only,813,512
512,3329,3.2,hybrid,814,492
512,3329,3.2,lattice_only,814,512
512,3329,3.2,hybrid,815,508
512,3329,3.2,lattice_only,815,517
512,3329,3.2,hybrid,816,493
512,3329,3.2,lattice_only,816,513
512,3329,3.2,hybrid,817,493
512,3329,3.2,lattice_only,817,511
512,3329,3.2,hybrid,818,498
512,3329,3.2,lattice_only,818,505
512,3329,3.2,hybrid,819,536
512,3329,3.2,lattice_only,819,511
512,3329,3.2,hybrid,820,501
512,3329,3.2,lattice_only,820,505
512,3329,3.2,hybrid,821,498
512,3329,3.2,lattice_only,821,480
512,3329,3.2,hybrid,822,525
512,3329,3.2,lattice_only,822,479
512,3329,3.2,hybrid,823,565
512,3329,3.2,lattice_only,823,480
512,3329,3.2,hybrid,824,527
512,3329,3.2,lattice_only,824,480
512,3329,3.2,hybrid,825,525
512,3329,3.2,lattice_only,825,479
512,3329,3.2,hybrid,826,522
512,3329,3.2,lattice_only,826,527
512,3329,3.2,hybrid,827,527
512,3329,3.2,lattice_only,827,486
512,3329,3.2,hybrid,828,519
512,3329,3.2,lattice_only,828,486
512,3329,3.2,hybrid,829,520
512,3329,3.2,lattice_only,829,485
512,3329,3.2,hybrid,830,518
512,3329,3.2,lattice_only,830,552
512,3329,3.2,hybrid,831,493
512,3329,3.2,lattice_only,831,509
512,3329,3.2,hybrid,832,492
512,3329,3.2,lattice_only,832,512
512,3329,3.2,hybrid,833,492
512,3329,3.2,lattice_only,833,508
512,3329,3.2,hybrid,834,582
512,3329,3.2,lattice_only,834,513
512,3329,3.2,hybrid,835,498
512,3329,3.2,lattice_only,835,505
512,3329,3.2,hybrid,836,498
512,3329,3.2,lattice_only,836,548
512,3329,3.2,hybrid,837,530
512,3329,3.2,lattice_only,837,480
512,3329,3.2,hybrid,838,565
512,3329,3.2,lattice_only,838,481
512,3329,3.2,hybrid,839,524
512,3329,3.2,lattice_only,839,480
512,3329,3.2,hybrid,840,538
512,3329,3.2,lattice_only,840,480
512,3329,3.2,hybrid,841,526
512,3329,3.2,lattice_only,841,524
512,3329,3.2,hybrid,842,524
512,3329,3.2,lattice_only,842,486
512,3329,3.2,hybrid,843,520
512,3329,3.2,lattice_only,843,487
512,3329,3.2,hybrid,844,520
512,3329,3.2,lattice_only,844,486
512,3329,3.2,hybrid,845,527
512,3329,3.2,lattice_only,845,557
512,3329,3.2,hybrid,846,493
512,3329,3.2,lattice_only,846,510
512,3329,3.2,hybrid,847,493
512,3329,3.2,lattice_only,847,515
512,3329,3.2,hybrid,848,494
512,3329,3.2,lattice_only,848,535
512,3329,3.2,hybrid,849,546
512,3329,3.2,lattice_only,849,508
512,3329,3.2,hybrid,850,498
512,3329,3.2,lattice_only,850,504
512,3329,3.2,hybrid,851,498
512,3329,3.2,lattice_only,851,504
512,3329,3.2,hybrid,852,498
512,3329,3.2,lattice_only,852,520
512,3329,3.2,hybrid,853,567
512,3329,3.2,lattice_only,853,481
512,3329,3.2,hybrid,854,523
512,3329,3.2,lattice_only,854,479
512,3329,3.2,hybrid,855,529
512,3329,3.2,lattice_only,855,480
512,3329,3.2,hybrid,856,528
512,3329,3.2,lattice_only,856,523
512,3329,3.2,hybrid,857,523
512,3329,3.2,lattice_only,857,486
512,3329,3.2,hybrid,858,519
512,3329,3.2,lattice_only,858,486
512,3329,3.2,hybrid,859,519
512,3329,3.2,lattice_only,859,485
512,3329,3.2,hybrid,860,517
512,3329,3.2,lattice_only,860,548
512,3329,3.2,hybrid,861,494
512,3329,3.2,lattice_only,861,513
512,3329,3.2,hybrid,862,492
512,3329,3.2,lattice_only,862,508
512,3329,3.2,hybrid,863,492
512,3329,3.2,lattice_only,863,543
512,3329,3.2,hybrid,864,536
512,3329,3.2,lattice_only,864,513
512,3329,3.2,hybrid,865,499
512,3329,3.2,lattice_only,865,506
512,3329,3.2,hybrid,866,499
512,3329,3.2,lattice_only,866,508
512,3329,3.2,hybrid,867,498
512,3329,3.2,lattice_only,867,506
512,3329,3.2,hybrid,868,585
512,3329,3.2,lattice_only,868,480
512,3329,3.2,hybrid,869,524
512,3329,3.2,lattice_only,869,480
512,3329,3.2,hybrid,870,525
512,3329,3.2,lattice_only,870,480
512,3329,3.2,hybrid,871,524
512,3329,3.2,lattice_only,871,545
512,3329,3.2,hybrid,872,524
512,3329,3.2,lattice_only,872,485
512,3329,3.2,hybrid,873,517
512,3329,3.2,lattice_only,873,486
512,3329,3.2,hybrid,874,520
512,3329,3.2,lattice_only,874,486
512,3329,3.2,hybrid,875,517
512,3329,3.2,lattice_only,875,523
512,3329,3.2,hybrid,876,523
512,3329,3.2,lattice_only,876,510
512,3329,3.2,hybrid,877,493
512,3329,3.2,lattice_only,877,512
512,3329,3.2,hybrid,878,493
512,3329,3.2,lattice_only,878,519
512,3329,3.2,hybrid,879,532
512,3329,3.2,lattice_only,879,514
512,3329,3.2,hybrid,880,493
512,3329,3.2,lattice_only,880,532
512,3329,3.2,hybrid,881,500
512,3329,3.2,lattice_only,881,512
512,3329,3.2,hybrid,882,498
512,3329,3.2,lattice_only,882,506
512,3329,3.2,hybrid,883,539
512,3329,3.2,lattice_only,883,512
512,3329,3.2,hybrid,884,525
512,3329,3.2,lattice_only,884,479
512,3329,3.2,hybrid,885,524
512,3329,3.2,lattice_only,885,480
512,3329,3.2,hybrid,886,524
512,3329,3.2,lattice_only,886,517
512,3329,3.2,hybrid,887,526
512,3329,3.2,lattice_only,887,480
512,3329,3.2,hybrid,888,522
512,3329,3.2,lattice_only,888,479
512,3329,3.2,hybrid,889,519
512,3329,3.2,lattice_only,889,486
512,3329,3.2,hybrid,890,523
512,3329,3.2,lattice_only,890,541
512,3329,3.2,hybrid,891,523
512,3329,3.2,lattice_only,891,487
512,3329,3.2,hybrid,892,523
512,3329,3.2,lattice_only,892,514
512,3329,3.2,hybrid,893,507
512,3329,3.2,lattice_only,893,514
512,3329,3.2,hybrid,894,492
512,3329,3.2,lattice_only,894,514
512,3329,3.2,hybrid,895,492
512,3329,3.2,lattice_only,895,510
512,3329,3.2,hybrid,896,498
512,3329,3.2,lattice_only,896,506
512,3329,3.2,hybrid,897,498
512,3329,3.2,lattice_only,897,504
512,3329,3.2,hybrid,898,559
512,3329,3.2,lattice_only,898,512
512,3329,3.2,hybrid,899,499
512,3329,3.2,lattice_only,899,506
512,3329,3.2,hybrid,900,523
512,3329,3.2,lattice_only,900,480
512,3329,3.2,hybrid,901,522
512,3329,3.2,lattice_only,901,480
512,3329,3.2,hybrid,902,564
512,3329,3.2,lattice_only,902,480
512,3329,3.2,hybrid,903,527
512,3329,3.2,lattice_only,903,480
512,3329,3.2,hybrid,904,525
512,3329,3.2,lattice_only,904,486
512,3329,3.2,hybrid,905,523
512,3329,3.2,lattice_only,905,523
512,3329,3.2,hybrid,906,523
512,3329,3.2,lattice_only,906,486
512,3329,3.2,hybrid,907,519
512,3329,3.2,lattice_only,907,488
512,3329,3.2,hybrid,908,519
512,3329,3.2,lattice_only,908,485
512,3329,3.2,hybrid,909,505
512,3329,3.2,lattice_only,909,552
512,3329,3.2,hybrid,910,492
512,3329,3.2,lattice_only,910,513
512,3329,3.2,hybrid,911,492
512,3329,3.2,lattice_only,911,515
512,3329,3.2,hybrid,912,492
512,3329,3.2,lattice_only,912,509
512,3329,3.2,hybrid,913,536
512,3329,3.2,lattice_only,913,509
512,3329,3.2,hybrid,914,499
512,3329,3.2,lattice_only,914,507
512,3329,3.2,hybrid,915,498
512,3329,3.2,lattice_only,915,507
512,3329,3.2,hybrid,916,498
512,3329,3.2,lattice_only,916,507
512,3329,3.2,hybrid,917,573
512,3329,3.2,lattice_only,917,480
512,3329,3.2,hybrid,918,526
512,3329,3.2,lattice_only,918,480
512,3329,3.2,hybrid,919,522
512,3329,3.2,lattice_only,919,480
512,3329,3.2,hybrid,920,526
512,3329,3.2,lattice_only,920,525
512,3329,3.2,hybrid,921,524
512,3329,3.2,lattice_only,921,486
512,3329,3.2,hybrid,922,520
512,3329,3.2,lattice_only,922,485
512,3329,3.2,hybrid,923,519
512,3329,3.2,lattice_only,923,485
512,3329,3.2,hybrid,924,520
512,3329,3.2,lattice_only,924,524
512,3329,3.2,hybrid,925,494
512,3329,3.2,lattice_only,925,510
512,3329,3.2,hybrid,926,492
512,3329,3.2,lattice_only,926,512
512,3329,3.2,hybrid,927,492
512,3329,3.2,lattice_only,927,509
512,3329,3.2,hybrid,928,542
512,3329,3.2,lattice_only,928,516
512,3329,3.2,hybrid,929,498
512,3329,3.2,lattice_only,929,504
512,3329,3.2,hybrid,930,498
512,3329,3.2,lattice_only,930,510
512,3329,3.2,hybrid,931,498
512,3329,3.2,lattice_only,931,507
512,3329,3.2,hybrid,932,537
512,3329,3.2,lattice_only,932,508
512,3329,3.2,hybrid,933,498
512,3329,3.2,lattice_only,933,480
512,3329,3.2,hybrid,934,525
512,3329,3.2,lattice_only,934,481
512,3329,3.2,hybrid,935,525
512,3329,3.2,lattice_only,935,480
512,3329,3.2,hybrid,936,528
512,3329,3.2,lattice_only,936,480
512,3329,3.2,hybrid,937,528
512,3329,3.2,lattice_only,937,486
512,3329,3.2,hybrid,938,519
512,3329,3.2,lattice_only,938,491
512,3329,3.2,hybrid,939,519
512,3329,3.2,lattice_only,939,525
512,3329,3.2,hybrid,940,525
512,3329,3.2,lattice_only,940,485
512,3329,3.2,hybrid,941,521
512,3329,3.2,lattice_only,941,512
512,3329,3.2,hybrid,942,493
512,3329,3.2,lattice_only,942,510
512,3329,3.2,hybrid,943,492
512,3329,3.2,lattice_only,943,553
512,3329,3.2,hybrid,944,493
512,3329,3.2,lattice_only,944,511
512,3329,3.2,hybrid,945,492
512,3329,3.2,lattice_only,945,512
512,3329,3.2,hybrid,946,498
512,3329,3.2,lattice_only,946,506
512,3329,3.2,hybrid,947,549
512,3329,3.2,lattice_only,947,508
512,3329,3.2,hybrid,948,498
512,3329,3.2,lattice_only,948,505
512,3329,3.2,hybrid,949,498
512,3329,3.2,lattice_only,949,507
512,3329,3.2,hybrid,950,498
512,3329,3.2,lattice_only,950,482
512,3329,3.2,hybrid,951,569
512,3329,3.2,lattice_only,951,480
512,3329,3.2,hybrid,952,526
512,3329,3.2,lattice_only,952,480
512,3329,3.2,hybrid,953,525
512,3329,3.2,lattice_only,953,479
512,3329,3.2,hybrid,954,520
512,3329,3.2,lattice_only,954,522
512,3329,3.2,hybrid,955,523
512,3329,3.2,lattice_only,955,487
512,3329,3.2,hybrid,956,519
512,3329,3.2,lattice_only,956,486
512,3329,3.2,hybrid,957,527
512,3329,3.2,lattice_only,957,541
512,3329,3.2,hybrid,958,493
512,3329,3.2,lattice_only,958,560
512,3329,3.2,hybrid,959,494
512,3329,3.2,lattice_only,959,512
512,3329,3.2,hybrid,960,492
512,3329,3.2,lattice_only,960,515
512,3329,3.2,hybrid,961,493
512,3329,3.2,lattice_only,961,506
512,3329,3.2,hybrid,962,537
512,3329,3.2,lattice_only,962,511
512,3329,3.2,hybrid,963,499
512,3329,3.2,lattice_only,963,508
512,3329,3.2,hybrid,964,498
512,3329,3.2,lattice_only,964,510
512,3329,3.2,hybrid,965,498
512,3329,3.2,lattice_only,965,496
512,3329,3.2,hybrid,966,569
512,3329,3.2,lattice_only,966,481
512,3329,3.2,hybrid,967,524
512,3329,3.2,lattice_only,967,486
512,3329,3.2,hybrid,968,528
512,3329,3.2,lattice_only,968,480
512,3329,3.2,hybrid,969,526
512,3329,3.2,lattice_only,969,523
512,3329,3.2,hybrid,970,521
512,3329,3.2,lattice_only,970,486
512,3329,3.2,hybrid,971,517
512,3329,3.2,lattice_only,971,485
512,3329,3.2,hybrid,972,516
512,3329,3.2,lattice_only,972,485
512,3329,3.2,hybrid,973,526
512,3329,3.2,lattice_only,973,549
512,3329,3.2,hybrid,974,493
512,3329,3.2,lattice_only,974,512
512,3329,3.2,hybrid,975,492
512,3329,3.2,lattice_only,975,511
512,3329,3.2,hybrid,976,492
512,3329,3.2,lattice_only,976,534
512,3329,3.2,hybrid,977,619
512,3329,3.2,lattice_only,977,580
512,3329,3.2,hybrid,978,541
512,3329,3.2,lattice_only,978,485
512,3329,3.2,hybrid,979,545
512,3329,3.2,lattice_only,979,484
512,3329,3.2,hybrid,980,541
512,3329,3.2,lattice_only,980,542
512,3329,3.2,hybrid,981,529
512,3329,3.2,lattice_only,981,492
512,3329,3.2,hybrid,982,529
512,3329,3.2,lattice_only,982,492
512,3329,3.2,hybrid,983,532
512,3329,3.2,lattice_only,983,499
512,3329,3.2,hybrid,984,1007
512,3329,3.2,lattice_only,984,495
512,3329,3.2,hybrid,985,534
512,3329,3.2,lattice_only,985,482
512,3329,3.2,hybrid,986,534
512,3329,3.2,lattice_only,986,482
512,3329,3.2,hybrid,987,532
512,3329,3.2,lattice_only,987,529
512,3329,3.2,hybrid,988,526
512,3329,3.2,lattice_only,988,489
512,3329,3.2,hybrid,989,521
512,3329,3.2,lattice_only,989,488
512,3329,3.2,hybrid,990,529
512,3329,3.2,lattice_only,990,487
512,3329,3.2,hybrid,991,521
512,3329,3.2,lattice_only,991,560
512,3329,3.2,hybrid,992,494
512,3329,3.2,lattice_only,992,519
512,3329,3.2,hybrid,993,495
512,3329,3.2,lattice_only,993,524
512,3329,3.2,hybrid,994,502
512,3329,3.2,lattice_only,994,513
512,3329,3.2,hybrid,995,545
512,3329,3.2,lattice_only,995,521
512,3329,3.2,hybrid,996,502
512,3329,3.2,lattice_only,996,512
512,3329,3.2,hybrid,997,503
512,3329,3.2,lattice_only,997,521
512,3329,3.2,hybrid,998,533
512,3329,3.2,lattice_only,998,485
512,3329,3.2,hybrid,999,571
512,3329,3.2,lattice_only,999,481
512,3329,4.5,hybrid,0,530
512,3329,4.5,lattice_only,0,481
512,3329,4.5,hybrid,1,529
512,3329,4.5,lattice_only,1,488
512,3329,4.5,hybrid,2,524
512,3329,4.5,lattice_only,2,542
512,3329,4.5,hybrid,3,529
512,3329,4.5,lattice_only,3,488
512,3329,4.5,hybrid,4,527
512,3329,4.5,lattice_only,4,488
512,3329,4.5,hybrid,5,498
512,3329,4.5,lattice_only,5,537
512,3329,4.5,hybrid,6,498
512,3329,4.5,lattice_only,6,520
512,3329,4.5,hybrid,7,501
512,3329,4.5,lattice_only,7,508
512,3329,4.5,hybrid,8,499
512,3329,4.5,lattice_only,8,517
512,3329,4.5,hybrid,9,500
512,3329,4.5,lattice_only,9,552
512,3329,4.5,hybrid,10,546
512,3329,4.5,lattice_only,10,485
512,3329,4.5,hybrid,11,532
512,3329,4.5,lattice_only,11,481
512,3329,4.5,hybrid,12,530
512,3329,4.5,lattice_only,12,481
512,3329,4.5,hybrid,13,529
512,3329,4.5,lattice_only,13,545
512,3329,4.5,hybrid,14,533
512,3329,4.5,lattice_only,14,496
512,3329,4.5,hybrid,15,527
512,3329,4.5,lattice_only,15,487
512,3329,4.5,hybrid,16,524
512,3329,4.5,lattice_only,16,487
512,3329,4.5,hybrid,17,522
512,3329,4.5,lattice_only,17,576
512,3329,4.5,hybrid,18,495
512,3329,4.5,lattice_only,18,525
512,3329,4.5,hybrid,19,494
512,3329,4.5,lattice_only,19,514
512,3329,4.5,hybrid,20,499
512,3329,4.5,lattice_only,20,510
512,3329,4.5,hybrid,21,561
512,3329,4.5,lattice_only,21,512
512,3329,4.5,hybrid,22,500
512,3329,4.5,lattice_only,22,518
512,3329,4.5,hybrid,23,499
512,3329,4.5,lattice_only,23,512
512,3329,4.5,hybrid,24,537
512,3329,4.5,lattice_only,24,481
512,3329,4.5,hybrid,25,572
512,3329,4.5,lattice_only,25,481
512,3329,4.5,hybrid,26,532
512,3329,4.5,lattice_only,26,487
512,3329,4.5,hybrid,27,522
512,3329,4.5,lattice_only,27,487
512,3329,4.5,hybrid,28,523
512,3329,4.5,lattice_only,28,527
512,3329,4.5,hybrid,29,527
512,3329,4.5,lattice_only,29,486
512,3329,4.5,hybrid,30,525
512,3329,4.5,lattice_only,30,486
512,3329,4.5,hybrid,31,524
512,3329,4.5,lattice_only,31,513
512,3329,4.5,hybrid,32,505
512,3329,4.5,lattice_only,32,574
512,3329,4.5,hybrid,33,494
512,3329,4.5,lattice_only,33,513
512,3329,4.5,hybrid,34,506
512,3329,4.5,lattice_only,34,512
512,3329,4.5,hybrid,35,515
512,3329,4.5,lattice_only,35,517
512,3329,4.5,hybrid,36,545
512,3329,4.5,lattice_only,36,515
512,3329,4.5,hybrid,37,535
512,3329,4.5,lattice_only,37,481
512,3329,4.5,hybrid,38,528
512,3329,4.5,lattice_only,38,480
512,3329,4.5,hybrid,39,527
512,3329,4.5,lattice_only,39,537
512,3329,4.5,hybrid,40,525
512,3329,4.5,lattice_only,40,487
512,3329,4.5,hybrid,41,519
512,3329,4.5,lattice_only,41,486
512,3329,4.5,hybrid,42,521
512,3329,4.5,lattice_only,42,486
512,3329,4.5,hybrid,43,533
512,3329,4.5,lattice_only,43,532
512,3329,4.5,hybrid,44,524
512,3329,4.5,lattice_only,44,513
512,3329,4.5,hybrid,45,517
512,3329,4.5,lattice_only,45,527
512,3329,4.5,hybrid,46,493
512,3329,4.5,lattice_only,46,513
512,3329,4.5,hybrid,47,543
512,3329,4.5,lattice_only,47,515
512,3329,4.5,hybrid,48,500
512,3329,4.5,lattice_only,48,510
512,3329,4.5,hybrid,49,499
512,3329,4.5,lattice_only,49,506
512,3329,4.5,hybrid,50,499
512,3329,4.5,lattice_only,50,506
512,3329,4.5,hybrid,51,578
512,3329,4.5,lattice_only,51,485
512,3329,4.5,hybrid,52,525
512,3329,4.5,lattice_only,52,480
512,3329,4.5,hybrid,53,525
512,3329,4.5,lattice_only,53,480
512,3329,4.5,hybrid,54,525
512,3329,4.5,lattice_only,54,526
512,3329,4.5,hybrid,55,526
512,3329,4.5,lattice_only,55,487
512,3329,4.5,hybrid,56,520
512,3329,4.5,lattice_only,56,486
512,3329,4.5,hybrid,57,521
512,3329,4.5,lattice_only,57,486
512,3329,4.5,hybrid,58,521
512,3329,4.5,lattice_only,58,557
512,3329,4.5,hybrid,59,493
512,3329,4.5,lattice_only,59,582
512,3329,4.5,hybrid,60,495
512,3329,4.5,lattice_only,60,519
512,3329,4.5,hybrid,61,503
512,3329,4.5,lattice_only,61,506
512,3329,4.5,hybrid,62,541
512,3329,4.5,lattice_only,62,515
512,3329,4.5,hybrid,63,503
512,3329,4.5,lattice_only,63,506
512,3329,4.5,hybrid,64,513
512,3329,4.5,lattice_only,64,507
512,3329,4.5,hybrid,65,536
512,3329,4.5,lattice_only,65,481
512,3329,4.5,hybrid,66,595
512,3329,4.5,lattice_only,66,481
512,3329,4.5,hybrid,67,528
512,3329,4.5,lattice_only,67,486
512,3329,4.5,hybrid,68,518
512,3329,4.5,lattice_only,68,491
512,3329,4.5,hybrid,69,522
512,3329,4.5,lattice_only,69,527
512,3329,4.5,hybrid,70,530
512,3329,4.5,lattice_only,70,487
512,3329,4.5,hybrid,71,523
512,3329,4.5,lattice_only,71,486
512,3329,4.5,hybrid,72,492
512,3329,4.5,lattice_only,72,516
512,3329,4.5,hybrid,73,492
512,3329,4.5,lattice_only,73,558
512,3329,4.5,hybrid,74,493
512,3329,4.5,lattice_only,74,513
512,3329,4.5,hybrid,75,499
512,3329,4.5,lattice_only,75,511
512,3329,4.5,hybrid,76,500
512,3329,4.5,lattice_only,76,509
512,3329,4.5,hybrid,77,995
512,3329,4.5,lattice_only,77,488
512,3329,4.5,hybrid,78,521
512,3329,4.5,lattice_only,78,486
512,3329,4.5,hybrid,79,526
512,3329,4.5,lattice_only,79,486
512,3329,4.5,hybrid,80,519
512,3329,4.5,lattice_only,80,561
512,3329,4.5,hybrid,81,493
512,3329,4.5,lattice_only,81,513
512,3329,4.5,hybrid,82,501
512,3329,4.5,lattice_only,82,515
512,3329,4.5,hybrid,83,493
512,3329,4.5,lattice_only,83,506
512,3329,4.5,hybrid,84,541
512,3329,4.5,lattice_only,84,515
512,3329,4.5,hybrid,85,499
512,3329,4.5,lattice_only,85,506
512,3329,4.5,hybrid,86,502
512,3329,4.5,lattice_only,86,509
512,3329,4.5,hybrid,87,499
512,3329,4.5,lattice_only,87,506
512,3329,4.5,hybrid,88,568
512,3329,4.5,lattice_only,88,485
512,3329,4.5,hybrid,89,525
512,3329,4.5,lattice_only,89,481
512,3329,4.5,hybrid,90,524
512,3329,4.5,lattice_only,90,479
512,3329,4.5,hybrid,91,528
512,3329,4.5,lattice_only,91,529
512,3329,4.5,hybrid,92,525
512,3329,4.5,lattice_only,92,487
512,3329,4.5,hybrid,93,519
512,3329,4.5,lattice_only,93,486
512,3329,4.5,hybrid,94,518
512,3329,4.5,lattice_only,94,486
512,3329,4.5,hybrid,95,521
512,3329,4.5,lattice_only,95,555
512,3329,4.5,hybrid,96,493
512,3329,4.5,lattice_only,96,512
512,3329,4.5,hybrid,97,493
512,3329,4.5,lattice_only,97,518
512,3329,4.5,hybrid,98,493
512,3329,4.5,lattice_only,98,514
512,3329,4.5,hybrid,99,559
512,3329,4.5,lattice_only,99,511
512,3329,4.5,hybrid,100,500
512,3329,4.5,lattice_only,100,506
512,3329,4.5,hybrid,101,499
512,3329,4.5,lattice_only,101,510
512,3329,4.5,hybrid,102,499
512,3329,4.5,lattice_only,102,506
512,3329,4.5,hybrid,103,567
512,3329,4.5,lattice_only,103,481
512,3329,4.5,hybrid,104,525
512,3329,4.5,lattice_only,104,481
512,3329,4.5,hybrid,105,524
512,3329,4.5,lattice_only,105,480
512,3329,4.5,hybrid,106,523
512,3329,4.5,lattice_only,106,530
512,3329,4.5,hybrid,107,526
512,3329,4.5,lattice_only,107,487
512,3329,4.5,hybrid,108,518
512,3329,4.5,lattice_only,108,487
512,3329,4.5,hybrid,109,518
512,3329,4.5,lattice_only,109,486
512,3329,4.5,hybrid,110,519
